"Iterations","Rewards","Time","Steps"
"1029","1.340000000000034","227","368"
"1030","4.77","247","25"
"1031","-6.23","194","125"
"1032","-5.2","221","22"
"1033","4.7299999999999995","191","29"
"1034","4.54","245","48"
"1035","4.7299999999999995","217","29"
"1036","0.6000000000000494","210","442"
"1037","4.42","220","60"
"1038","4.41","235","61"
"1039","4.78","231","24"
"1040","4.7299999999999995","232","29"
"1041","-5.36","205","38"
"1042","4.8","211","22"
"1043","4.79","198","23"
"1044","4.449999999999999","227","57"
"1045","-5.550000000000001","196","57"
"1046","4.63","259","39"
"1047","4.369999999999999","244","65"
"1048","4.74","228","28"
"1049","1.7000000000000264","268","332"
"1050","4.18","235","84"
"1051","4.58","184","44"
"1052","3.8199999999999994","244","120"
"1053","4.79","235","23"
"1054","4.72","218","30"
"1055","4.42","275","60"
"1056","4.64","207","38"
"1057","4.58","228","44"
"1058","4.71","230","31"
"1059","2.93","210","209"
"1060","4.68","191","34"
"1061","3.719999999999999","230","130"
"1062","3.709999999999999","197","131"
"1063","4.62","209","40"
"1064","4.449999999999999","239","57"
"1065","4.75","281","27"
"1066","4.77","239","25"
"1067","4.609999999999999","223","41"
"1068","2.560000000000008","198","246"
"1069","-5.51","208","53"
"1070","4.67","237","35"
"1071","4.31","200","71"
"1072","4.74","187","28"
"1073","4.86","240","16"
"1074","4.8","248","22"
"1075","4.52","197","50"
"1076","4.449999999999999","203","57"
"1077","4.06","184","96"
"1078","4.1499999999999995","222","87"
"1079","-6.200000000000001","221","122"
"1080","4.83","225","19"
"1081","3.2799999999999985","212","174"
"1082","4.83","255","19"
"1083","4.82","201","20"
"1084","4.77","202","25"
"1085","4.74","219","28"
"1086","4.79","233","23"
"1087","4.6","223","42"
"1088","4.82","192","20"
"1089","3.9499999999999993","235","107"
"1090","4.58","247","44"
"1091","4.049999999999999","237","97"
"1092","4.67","227","35"
"1093","4.72","204","30"
"1094","-0.28999999999993165","231","531"
"1095","3.719999999999999","230","130"
"1096","4.52","202","50"
"1097","4.79","241","23"
"1098","4.7","248","32"
"1099","4.78","197","24"
"1100","4.78","253","24"
"1101","4.63","210","39"
"1102","4.31","224","71"
"1103","4.83","221","19"
"1104","4.289999999999999","231","73"
"1105","4.8","265","22"
"1106","4.83","223","19"
"1107","4.71","221","31"
"1108","4.64","228","38"
"1109","4.6499999999999995","254","37"
"1110","4.56","186","46"
"1111","3.829999999999999","212","119"
"1112","4.529999999999999","217","49"
"1113","4.74","244","28"
"1114","4.289999999999999","238","73"
"1115","4.49","223","53"
"1116","4.55","211","47"
"1117","4.7","245","32"
"1118","4.33","207","69"
"1119","3.689999999999999","286","133"
"1120","4.79","198","23"
"1121","4.81","217","21"
"1122","4.79","181","23"
"1123","-8.679999999999966","256","370"
"1124","4.84","265","18"
"1125","4.82","269","20"
"1126","4.6899999999999995","238","33"
"1127","4.79","218","23"
"1128","4.76","259","26"
"1129","-5.5600000000000005","224","58"
"1130","4.82","269","20"
"1131","4.06","246","96"
"1132","4.81","271","21"
"1133","4.7299999999999995","212","29"
"1134","4.68","246","34"
"1135","4.79","285","23"
"1136","4.72","245","30"
"1137","-5.54","207","56"
"1138","4.75","223","27"
"1139","4.6899999999999995","210","33"
"1140","-5.51","263","53"
"1141","-5.32","234","34"
"1142","-5.65","254","67"
"1143","4.76","248","26"
"1144","4.76","276","26"
"1145","4.79","211","23"
"1146","4.81","237","21"
"1147","4.74","215","28"
"1148","3.709999999999999","215","131"
"1149","-5.3","230","32"
"1150","4.79","241","23"
"1151","4.43","237","59"
"1152","4.4399999999999995","228","58"
"1153","4.56","236","46"
"1154","4.78","262","24"
"1155","4.119999999999999","249","90"
"1156","3.9399999999999995","263","108"
"1157","-5.2","224","22"
"1158","3.959999999999999","202","106"
"1159","-5.45","265","47"
"1160","-5.38","238","40"
"1161","4.3999999999999995","261","62"
"1162","4.49","252","53"
"1163","-5.34","242","36"
"1164","4.56","231","46"
"1165","4.529999999999999","270","49"
"1166","4.83","201","19"
"1167","4.8","235","22"
"1168","-7.509999999999991","245","253"
"1169","4.71","270","31"
"1170","4.25","252","77"
"1171","4.85","248","17"
"1172","4.239999999999999","234","78"
"1173","-5.59","236","61"
"1174","4.64","259","38"
"1175","4.75","273","27"
"1176","4.75","248","27"
"1177","4.6","249","42"
"1178","4.7299999999999995","320","29"
"1179","4.81","305","21"
"1180","4.62","301","40"
"1181","-5.53","304","55"
"1182","4.5","260","52"
"1183","4.7299999999999995","277","29"
"1184","4.54","452","48"
"1185","2.900000000000001","395","212"
"1186","4.78","772","24"
"1187","4.6499999999999995","557","37"
"1188","4.2299999999999995","378","79"
"1189","4.74","225","28"
"1190","4.76","315","26"
"1191","4.5","243","52"
"1192","4.4399999999999995","249","58"
"1193","4.72","239","30"
"1194","4.609999999999999","248","41"
"1195","3.529999999999999","234","149"
"1196","2.8300000000000023","292","219"
"1197","4.78","272","24"
"1198","4.029999999999999","249","99"
"1199","4.569999999999999","271","45"
"1200","4.76","247","26"
"1201","4.58","278","44"
"1202","4.569999999999999","296","45"
"1203","4.41","240","61"
"1204","4.51","315","51"
"1205","4.79","372","23"
"1206","-5.66","251","68"
"1207","4.79","292","23"
"1208","4.78","554","24"
"1209","-5.82","344","84"
"1210","-5.6000000000000005","323","62"
"1211","4.34","363","68"
"1212","4.8","307","22"
"1213","-5.38","256","40"
"1214","-5.4","340","42"
"1215","4.75","312","27"
"1216","4.119999999999999","441","90"
"1217","-5.98","376","100"
"1218","4.569999999999999","247","45"
"1219","-5.17","308","19"
"1220","2.4800000000000098","250","254"
"1221","4.79","211","23"
"1222","4.66","307","36"
"1223","4.39","296","63"
"1224","4.8","258","22"
"1225","-5.22","220","24"
"1226","4.31","219","71"
"1227","4.01","338","101"
"1228","4.6","273","42"
"1229","4.25","283","77"
"1230","-5.22","222","24"
"1231","4.68","245","34"
"1232","4.63","274","39"
"1233","-0.6899999999999231","298","571"
"1234","4.78","268","24"
"1235","4.83","269","19"
"1236","4.68","267","34"
"1237","4.609999999999999","236","41"
"1238","-8.329999999999973","265","335"
"1239","4.67","240","35"
"1240","4.8","254","22"
"1241","4.59","284","43"
"1242","4.31","276","71"
"1243","4.51","315","51"
"1244","4.78","299","24"
"1245","4.81","304","21"
"1246","4.6499999999999995","286","37"
"1247","4.68","267","34"
"1248","2.1600000000000166","252","286"
"1249","4.77","230","25"
"1250","4.76","254","26"
"1251","3.639999999999999","312","138"
"1252","4.84","288","18"
"1253","4.84","306","18"
"1254","4.68","260","34"
"1255","4.64","314","38"
"1256","-8.889999999999961","287","391"
"1257","-5.19","318","21"
"1258","4.7","255","32"
"1259","4.62","286","40"
"1260","4.199999999999999","240","82"
"1261","4.47","288","55"
"1262","4.42","231","60"
"1263","4.7299999999999995","300","29"
"1264","4.51","270","51"
"1265","4.77","244","25"
"1266","4.81","291","21"
"1267","4.609999999999999","276","41"
"1268","4.76","280","26"
"1269","4.8","318","22"
"1270","4.6499999999999995","251","37"
"1271","4.81","284","21"
"1272","4.7","278","32"
"1273","4.8","309","22"
"1274","4.47","281","55"
"1275","4.75","337","27"
"1276","4.79","275","23"
"1277","4.4799999999999995","294","54"
"1278","4.71","284","31"
"1279","3.629999999999999","377","139"
"1280","4.59","317","43"
"1281","4.71","291","31"
"1282","-6.8900000000000015","336","191"
"1283","4.449999999999999","488","57"
"1284","4.14","532","88"
"1285","4.75","433","27"
"1286","4.79","332","23"
"1287","-5.23","319","25"
"1288","4.6899999999999995","421","33"
"1289","4.81","394","21"
"1290","4.77","281","25"
"1291","4.78","324","24"
"1292","4.6899999999999995","310","33"
"1293","4.049999999999999","291","97"
"1294","4.68","304","34"
"1295","2.840000000000002","272","218"
"1296","-5.7","254","72"
"1297","4.79","254","23"
"1298","4.209999999999999","301","81"
"1299","-5.9","272","92"
"1300","4.62","297","40"
"1301","4.81","263","21"
"1302","4.47","316","55"
"1303","4.56","308","46"
"1304","1.4300000000000321","260","359"
"1305","4.79","313","23"
"1306","4.63","291","39"
"1307","4.6499999999999995","313","37"
"1308","4.84","323","18"
"1309","4.75","320","27"
"1310","-5.45","254","47"
"1311","-5.15","306","17"
"1312","3.8999999999999995","337","112"
"1313","4.71","307","31"
"1314","-5.19","271","21"
"1315","4.47","585","55"
"1316","4.52","456","50"
"1317","-5.61","575","63"
"1318","4.66","364","36"
"1319","4.66","342","36"
"1320","4.54","276","48"
"1321","3.769999999999999","267","125"
"1322","4.6","270","42"
"1323","4.75","404","27"
"1324","4.41","446","61"
"1325","4.569999999999999","444","45"
"1326","-5.18","482","20"
"1327","4.6499999999999995","266","37"
"1328","4.71","259","31"
"1329","4.82","428","20"
"1330","4.59","272","43"
"1331","4.63","257","39"
"1332","4.74","260","28"
"1333","4.72","273","30"
"1334","-5.33","292","35"
"1335","3.6999999999999993","265","132"
"1336","4.77","223","25"
"1337","4.8","254","22"
"1338","4.6","286","42"
"1339","4.6899999999999995","283","33"
"1340","4.74","252","28"
"1341","4.85","296","17"
"1342","4.85","278","17"
"1343","4.569999999999999","310","45"
"1344","4.8","251","22"
"1345","4.78","274","24"
"1346","-5.24","299","26"
"1347","4.6899999999999995","254","33"
"1348","4.55","275","47"
"1349","4.7","305","32"
"1350","4.46","312","56"
"1351","4.569999999999999","288","45"
"1352","4.8","285","22"
"1353","-5.3100000000000005","271","33"
"1354","-5.14","302","16"
"1355","4.609999999999999","298","41"
"1356","4.369999999999999","280","65"
"1357","4.199999999999999","280","82"
"1358","4.38","291","64"
"1359","-5.66","289","68"
"1360","-5.94","272","96"
"1361","4.5","271","52"
"1362","-5.36","335","38"
"1363","4.75","253","27"
"1364","2.330000000000013","279","269"
"1365","4.8","277","22"
"1366","-5.430000000000001","291","45"
"1367","4.72","259","30"
"1368","4.56","283","46"
"1369","1.1000000000000392","263","392"
"1370","4.71","264","31"
"1371","4.78","246","24"
"1372","-5.34","311","36"
"1373","4.75","242","27"
"1374","-15.09999999999983","294","1012"
"1375","-5.29","263","31"
"1376","4.74","254","28"
"1377","4.71","289","31"
"1378","4.6","263","42"
"1379","4.4799999999999995","299","54"
"1380","4.09","279","93"
"1381","4.78","280","24"
"1382","3.3199999999999985","255","170"
"1383","-5.3","254","32"
"1384","4.74","258","28"
"1385","4.75","262","27"
"1386","-6.870000000000001","289","189"
"1387","-5.3500000000000005","277","37"
"1388","4.75","291","27"
"1389","4.74","272","28"
"1390","4.81","286","21"
"1391","4.369999999999999","273","65"
"1392","4.82","234","20"
"1393","4.209999999999999","269","81"
"1394","-5.640000000000001","261","66"
"1395","4.42","282","60"
"1396","4.46","291","56"
"1397","4.78","288","24"
"1398","4.25","429","77"
"1399","-6.820000000000001","408","184"
"1400","4.58","370","44"
"1401","4.59","339","43"
"1402","-6.500000000000001","335","152"
"1403","4.67","290","35"
"1404","4.71","295","31"
"1405","4.55","334","47"
"1406","4.64","294","38"
"1407","-5.38","316","40"
"1408","4.58","290","44"
"1409","4.68","338","34"
"1410","4.81","260","21"
"1411","4.74","270","28"
"1412","4.68","296","34"
"1413","3.3199999999999985","296","170"
"1414","4.62","286","40"
"1415","4.71","332","31"
"1416","-5.19","294","21"
"1417","4.7","296","32"
"1418","4.52","291","50"
"1419","4.74","326","28"
"1420","4.79","275","23"
"1421","4.38","280","64"
"1422","4.78","252","24"
"1423","3.8599999999999994","305","116"
"1424","4.63","273","39"
"1425","-5.58","302","60"
"1426","4.76","274","26"
"1427","4.81","325","21"
"1428","-5.19","301","21"
"1429","4.3","268","72"
"1430","4.79","301","23"
"1431","4.22","306","80"
"1432","4.75","353","27"
"1433","-5.22","277","24"
"1434","4.4399999999999995","319","58"
"1435","-5.34","316","36"
"1436","3.9399999999999995","319","108"
"1437","4.75","289","27"
"1438","-5.2700000000000005","356","29"
"1439","-5.67","294","69"
"1440","4.449999999999999","277","57"
"1441","-5.840000000000001","272","86"
"1442","-0.9399999999999178","304","596"
"1443","4.7299999999999995","306","29"
"1444","4.6","291","42"
"1445","-5.2","299","22"
"1446","-5.5200000000000005","281","54"
"1447","4.6899999999999995","283","33"
"1448","4.78","283","24"
"1449","4.6899999999999995","284","33"
"1450","4.75","313","27"
"1451","1.860000000000023","321","316"
"1452","-5.38","290","40"
"1453","4.39","312","63"
"1454","4.71","280","31"
"1455","3.1299999999999986","266","189"
"1456","4.7","283","32"
"1457","4.75","285","27"
"1458","4.77","300","25"
"1459","4.84","288","18"
"1460","4.63","291","39"
"1461","4.67","277","35"
"1462","4.82","277","20"
"1463","3.6999999999999993","327","132"
"1464","4.6","337","42"
"1465","-5.2700000000000005","327","29"
"1466","4.83","345","19"
"1467","4.63","276","39"
"1468","4.4399999999999995","287","58"
"1469","4.529999999999999","299","49"
"1470","4.76","500","26"
"1471","3.2099999999999986","502","181"
"1472","1.580000000000029","358","344"
"1473","4.52","342","50"
"1474","3.849999999999999","324","117"
"1475","4.82","371","20"
"1476","4.81","282","21"
"1477","4.5","340","52"
"1478","3.5999999999999988","308","142"
"1479","-8.619999999999967","349","364"
"1480","4.609999999999999","334","41"
"1481","-5.29","331","31"
"1482","4.7299999999999995","280","29"
"1483","4.67","287","35"
"1484","4.3","283","72"
"1485","-5.65","350","67"
"1486","-5.890000000000001","341","91"
"1487","4.83","323","19"
"1488","4.7","345","32"
"1489","4.84","383","18"
"1490","4.79","311","23"
"1491","4.56","334","46"
"1492","-5.3","313","32"
"1493","4.77","313","25"
"1494","4.67","288","35"
"1495","4.78","299","24"
"1496","4.49","290","53"
"1497","4.68","303","34"
"1498","4.67","299","35"
"1499","4.66","265","36"
"1500","4.77","280","25"
"1501","4.42","302","60"
"1502","-5.15","325","17"
"1503","4.6","313","42"
"1504","4.74","332","28"
"1505","4.81","274","21"
"1506","4.7299999999999995","279","29"
"1507","4.74","318","28"
"1508","4.22","309","80"
"1509","4.78","327","24"
"1510","0.1400000000000592","380","488"
"1511","4.62","256","40"
"1512","-5.33","267","35"
"1513","-22.879999999999995","321","1790"
"1514","4.67","275","35"
"1515","2.090000000000018","269","293"
"1516","4.7","301","32"
"1517","3.0299999999999985","323","199"
"1518","-6.330000000000001","308","135"
"1519","4.81","355","21"
"1520","4.63","353","39"
"1521","4.71","288","31"
"1522","-5.74","355","76"
"1523","4.66","364","36"
"1524","4.609999999999999","279","41"
"1525","4.33","332","69"
"1526","4.8","330","22"
"1527","4.79","323","23"
"1528","4.79","316","23"
"1529","4.68","317","34"
"1530","4.55","304","47"
"1531","-6.510000000000002","329","153"
"1532","4.68","331","34"
"1533","4.76","296","26"
"1534","-14.039999999999852","360","906"
"1535","4.369999999999999","347","65"
"1536","4.1499999999999995","309","87"
"1537","4.6","345","42"
"1538","-5.15","350","17"
"1539","4.6899999999999995","289","33"
"1540","4.77","308","25"
"1541","-5.86","302","88"
"1542","4.74","289","28"
"1543","4.8","312","22"
"1544","4.6499999999999995","314","37"
"1545","4.8","331","22"
"1546","4.82","319","20"
"1547","4.7","324","32"
"1548","4.159999999999999","343","86"
"1549","4.75","318","27"
"1550","-5.25","331","27"
"1551","4.26","309","76"
"1552","3.0899999999999985","302","193"
"1553","-5.34","312","36"
"1554","3.629999999999999","365","139"
"1555","4.7","311","32"
"1556","4.8","333","22"
"1557","3.179999999999999","331","184"
"1558","4.76","336","26"
"1559","-5.19","389","21"
"1560","4.81","329","21"
"1561","4.68","330","34"
"1562","4.069999999999999","340","95"
"1563","4.81","284","21"
"1564","4.67","360","35"
"1565","4.79","392","23"
"1566","4.38","305","64"
"1567","-5.42","334","44"
"1568","-5.21","325","23"
"1569","-5.18","356","20"
"1570","-5.19","327","21"
"1571","4.78","329","24"
"1572","3.729999999999999","318","129"
"1573","4.449999999999999","341","57"
"1574","4.78","297","24"
"1575","4.67","312","35"
"1576","4.3999999999999995","356","62"
"1577","4.529999999999999","316","49"
"1578","4.76","330","26"
"1579","4.72","375","30"
"1580","4.85","416","17"
"1581","4.68","421","34"
"1582","4.049999999999999","419","97"
"1583","-5.25","318","27"
"1584","4.7299999999999995","364","29"
"1585","4.72","377","30"
"1586","-5.7700000000000005","397","79"
"1587","4.66","338","36"
"1588","-5.720000000000001","368","74"
"1589","-5.26","370","28"
"1590","4.74","370","28"
"1591","-7.2499999999999964","335","227"
"1592","4.609999999999999","378","41"
"1593","4.6899999999999995","334","33"
"1594","4.6","350","42"
"1595","-6.23","389","125"
"1596","4.84","456","18"
"1597","4.71","402","31"
"1598","4.609999999999999","376","41"
"1599","4.7","372","32"
"1600","4.42","364","60"
